"","subj_idx","stim","response","rt","condition","MotCon"
"1031","1004","-1.5","0",0.939765458999318,"-1",-1
"1032","1004","0","1",2.0761497499916,"-1",1
"1033","1004","0","1",3.32852275000187,"-1",1
"1034","1004","0","1",2.23681829200359,"-1",1
"1035","1004","0","0",1.88300233399787,"-1",-1
"1036","1004","-0.5","1",2.18237962499552,"-1",1
"1037","1004","0","0",1.42830479200347,"-1",-1
"1038","1004","1.5","1",1.18299841700355,"-1",1
"1039","1004","0","0",1.20888208299584,"-1",-1
"1040","1004","1.5","1",1.15517466601159,"-1",1
"1041","1004","0","0",1.12973025000247,"-1",-1
"1042","1004","0","0",1.08390129200416,"-1",-1
"1043","1004","0","0",2.28398004200426,"-1",-1
"1044","1004","0","0",0.947930833994178,"-1",-1
"1045","1004","0","0",2.56076333300734,"1",-1
"1046","1004","1.5","1",1.06160137499683,"1",1
"1047","1004","0","0",1.52032958400378,"1",-1
"1048","1004","0","1",2.0209900829941,"1",1
"1049","1004","0","1",2.19939174999308,"1",1
"1050","1004","0","0",2.49618937500054,"1",-1
"1051","1004","0","1",1.18168433300161,"1",1
"1052","1004","0","1",2.50549270800548,"1",1
"1053","1004","-0.5","0",1.62864283400995,"1",-1
"1054","1004","0","1",2.2247598330141,"1",1
"1055","1004","0","1",2.8871871670126,"1",1
"1056","1004","-0.5","0",1.64821637498972,"1",-1
"1057","1004","0","1",2.2959895410022,"1",1
"1058","1004","0","0",1.9132138749992,"1",-1
"1059","1004","-1.5","0",1.43418325000675,"1",-1
"1060","1004","0","0",3.01576658300473,"1",-1
"1061","1004","0.5","1",2.12823116600339,"1",1
"1062","1004","1.5","1",1.48115516701364,"1",1
"1063","1004","0.5","1",1.41803204199823,"1",1
"1064","1004","0","0",1.72585104199243,"1",-1
"1065","1004","0.5","1",1.46511416700378,"1",1
"1066","1004","0","0",1.3151724999916,"1",-1
"1067","1004","0","0",2.20461945798888,"1",-1
"1068","1004","-1.5","0",1.09352183299779,"1",-1
"1069","1004","0","1",2.41976999999315,"1",1
"1070","1004","0","0",1.88094370899489,"0",0
"1071","1004","1.5","1",1.8788022499939,"0",0
"1072","1004","0","1",2.31123962500715,"0",0
"1073","1004","-0.5","0",2.17192070800229,"0",0
"1074","1004","0","0",2.69560241699219,"0",0
"1075","1004","-0.5","0",1.48356241699366,"0",0
"1076","1004","-1.5","0",1.4631183330057,"0",0
"1077","1004","0","0",2.71493654200458,"0",0
"1078","1004","0.5","1",2.22517108300235,"0",0
"1079","1004","0","1",2.04120804199192,"0",0
"1080","1004","1.5","1",1.39737712498754,"0",0
"1081","1004","0","0",2.68412541599537,"0",0
"1082","1004","0.5","1",1.12869941699319,"0",0
"1083","1004","0","0",1.17750741599593,"0",0
"1084","1004","-1.5","0",1.02164949999133,"0",0
"1085","1004","0","0",3.16116108300048,"0",0
"1086","1004","0","1",1.95186812500469,"0",0
"1087","1004","0","0",1.60488558400539,"0",0
"1088","1004","0","0",2.00377558299806,"0",0
"1089","1004","0.5","1",2.20823754199955,"0",0
"1090","1004","0","0",2.97577795799589,"0",0
"1091","1004","0","1",1.23786208301317,"0",0
"1092","1004","0","1",2.36267120898992,"0",0
"1093","1004","0","0",1.63263970900152,"0",0
"1094","1004","0","0",2.29033895800239,"0",0
"1095","1004","0","1",1.82967537500372,"-1",1
"1096","1004","1.5","1",1.46237808300066,"-1",1
"1097","1004","0","0",2.15714883399778,"-1",-1
"1098","1004","0.5","0",1.64555133400427,"-1",-1
"1099","1004","0","1",2.29479808300675,"-1",1
"1100","1004","0","1",2.26688887500495,"-1",1
"1101","1004","-1.5","0",1.52731350000249,"-1",-1
"1102","1004","0","1",2.46111166699848,"-1",1
"1103","1004","-1.5","0",0.936701832994004,"-1",-1
"1104","1004","0","1",2.07010837500275,"-1",1
"1105","1004","0","1",2.11411220900482,"-1",1
"1106","1004","0","1",1.87431441700028,"-1",1
"1107","1004","-0.5","0",1.57843291699828,"-1",-1
"1108","1004","-0.5","0",1.79766433300392,"-1",-1
"1109","1004","0","1",2.30517029200564,"-1",1
"1110","1004","0","1",1.58233725000173,"-1",1
"1111","1004","0","1",2.68311354100297,"-1",1
"1112","1004","0.5","1",2.13044362500659,"-1",1
"1113","1004","0","0",2.00603783399856,"-1",-1
"1114","1004","0","1",2.16677500000515,"-1",1
"1115","1004","0","1",2.15295895800227,"-1",1
"1116","1004","0","0",1.11987504200079,"-1",-1
"1117","1004","0.5","1",1.64992625000014,"-1",1
"1118","1004","0","0",2.16753225000866,"-1",-1
"1119","1004","1.5","1",1.82575637499394,"-1",1
"1120","1004","0","0",1.87340770800074,"0",0
"1121","1004","0","0",1.6530291250092,"0",0
"1122","1004","0.5","1",1.97906183399027,"0",0
"1123","1004","-0.5","0",1.41579179100518,"0",0
"1124","1004","0","1",2.15462683301303,"0",0
"1125","1004","-0.5","0",1.31367195800703,"0",0
"1126","1004","-0.5","0",1.49020166599075,"0",0
"1127","1004","0","1",2.25924004199624,"0",0
"1128","1004","0","1",1.51830820800387,"0",0
"1129","1004","0","1",2.56544754101196,"0",0
"1130","1004","0","1",1.95508183300262,"0",0
"1131","1004","0","0",1.93259416701039,"0",0
"1132","1004","0","1",2.81968479100033,"0",0
"1133","1004","0","1",1.96767058299156,"0",0
"1134","1004","0","1",1.60671754198847,"0",0
"1135","1004","0","1",1.14469533300144,"0",0
"1136","1004","0","0",1.94237783300923,"0",0
"1137","1004","0","1",2.2234308749903,"0",0
"1138","1004","0","1",1.94453937499202,"0",0
"1139","1004","-1.5","0",1.1269881670014,"0",0
"1140","1004","-1.5","0",2.31661475000146,"0",0
"1141","1004","1.5","1",1.4396180830081,"0",0
"1142","1004","0.5","1",2.45830912499514,"0",0
"1143","1004","1.5","1",1.26428841600136,"0",0
"1144","1004","0","1",2.2746305000037,"0",0
"1145","1004","0","1",1.12642549999873,"1",1
"1146","1004","0.5","1",1.47251104199677,"1",1
"1147","1004","0","0",2.35989083300228,"1",-1
"1148","1004","1.5","1",1.43667295901105,"1",1
"1149","1004","0","0",2.945484958007,"1",-1
"1150","1004","0","0",2.20364158399752,"1",-1
"1151","1004","0","1",2.11214958300116,"1",1
"1152","1004","0.5","1",2.29467254100018,"1",1
"1153","1004","-1.5","0",1.31697387500026,"1",-1
"1154","1004","0","0",1.87869058400975,"1",-1
"1155","1004","0","0",2.31441720899602,"1",-1
"1156","1004","-0.5","0",2.06979062499886,"1",-1
"1157","1004","0","1",1.7593412080023,"1",1
"1158","1004","0","0",2.03519283400965,"1",-1
"1159","1004","1.5","1",1.29419666600006,"1",1
"1160","1004","0","0",1.43715929200698,"1",-1
"1161","1004","0","1",2.11159283301095,"1",1
"1162","1004","0","1",2.2128572500078,"1",1
"1163","1004","0","0",2.34811225000885,"1",-1
"1164","1004","0","0",2.12284333299613,"1",-1
"1165","1004","0","0",3.01386120900861,"1",-1
"1166","1004","-0.5","0",1.99718000000576,"1",-1
"1167","1004","0","1",1.61010237499431,"1",1
"1168","1004","-1.5","0",1.22728366599767,"1",-1
"1169","1004","-0.5","1",1.59627941700455,"1",1
"1170","1004","0","0",2.32585033299983,"-1",-1
"1171","1004","0","0",1.83182445800048,"-1",-1
"1172","1004","0.5","1",1.67792108299909,"-1",1
"1173","1004","0","0",1.78080400000908,"-1",-1
"1174","1004","0","1",1.9249473749951,"-1",1
"1175","1004","1.5","1",1.52056904199708,"-1",1
"1176","1004","0","1",1.80981579099898,"-1",1
"1177","1004","0","0",2.89890158300113,"-1",-1
"1178","1004","0","0",2.51136808301089,"-1",-1
"1179","1004","-1.5","0",0.874580042000161,"-1",-1
"1180","1004","0","1",1.72680766700068,"-1",1
"1181","1004","0.5","1",1.66589816700434,"-1",1
"1182","1004","0","0",1.86558112500643,"-1",-1
"1183","1004","1.5","1",1.96955216700735,"-1",1
"1184","1004","-0.5","0",1.77955895800551,"-1",-1
"1185","1004","0","0",2.78208699999959,"-1",-1
"1186","1004","-1.5","0",1.10935966699617,"-1",-1
"1187","1004","0","0",1.99551924999105,"-1",-1
"1188","1004","-0.5","0",1.73421504200087,"-1",-1
"1189","1004","0","1",2.61786075000418,"-1",1
"1190","1004","0","0",1.84937158400135,"-1",-1
"1191","1004","0","1",1.26588024999364,"-1",1
"1192","1004","-0.5","0",2.21203525000601,"-1",-1
"1193","1004","0","0",2.21318191599858,"-1",-1
"1194","1004","0","0",1.30084691599768,"-1",-1
"1195","1005","0","0",2.02932241700182,"-1",-1
"1196","1005","0.5","0",2.8752594999969,"-1",-1
"1197","1005","0","0",1.53646520798793,"-1",-1
"1198","1005","0","1",1.10619358399708,"-1",1
"1199","1005","0","0",2.20779470801062,"-1",-1
"1200","1005","0","1",2.42935895900882,"-1",1
"1201","1005","-1.5","0",1.30012583300413,"-1",-1
"1202","1005","0","1",1.10174574999837,"-1",1
"1203","1005","1.5","1",1.26631237500987,"-1",1
"1204","1005","-1.5","0",1.68146749999141,"-1",-1
"1205","1005","0","1",2.8690350830002,"-1",1
"1206","1005","1.5","1",1.3834131659969,"-1",1
"1207","1005","0","1",2.48181183400447,"-1",1
"1208","1005","0.5","1",1.04543266601104,"-1",1
"1209","1005","0","1",1.46625412499998,"-1",1
"1210","1005","0","0",2.14195795900014,"-1",-1
"1211","1005","-0.5","1",1.23869991701213,"-1",1
"1212","1005","0","1",1.069021333009,"-1",1
"1213","1005","0","0",2.01397341699339,"-1",-1
"1214","1005","0","1",1.64428025000961,"-1",1
"1215","1005","-0.5","0",1.69550724999863,"-1",-1
"1216","1005","0.5","0",2.12702062499011,"-1",-1
"1217","1005","0","1",1.14354966700193,"-1",1
"1218","1005","0","1",1.1954048339976,"-1",1
"1219","1005","0.5","1",1.25556862499798,"0",0
"1220","1005","0","0",1.13276437499735,"0",0
"1221","1005","-0.5","1",1.11781154200435,"0",0
"1222","1005","0","1",1.09779487499327,"0",0
"1223","1005","0","1",1.70679383300012,"0",0
"1224","1005","0","0",2.56302687501011,"0",0
"1225","1005","0","1",1.18441320800048,"0",0
"1226","1005","0","1",3.20695970799716,"0",0
"1227","1005","0","1",1.52994750000653,"0",0
"1228","1005","0","0",2.22860154199589,"0",0
"1229","1005","0","1",1.66271674999734,"0",0
"1230","1005","0","1",1.62695979099954,"0",0
"1231","1005","0.5","1",2.23214966700471,"0",0
"1232","1005","0.5","1",1.98380004199862,"0",0
"1233","1005","1.5","1",2.29885845800163,"0",0
"1234","1005","-1.5","0",0.879027124989079,"0",0
"1235","1005","0","1",1.23695933299314,"0",0
"1236","1005","0","0",1.01630966700031,"0",0
"1237","1005","0","0",1.27895449999778,"0",0
"1238","1005","0","0",2.65037116699386,"0",0
"1239","1005","0","0",1.12892445799662,"0",0
"1240","1005","-1.5","0",1.09605504201318,"0",0
"1241","1005","1.5","1",1.1942823749996,"0",0
"1242","1005","-0.5","0",1.07398962500156,"0",0
"1243","1005","-0.5","1",1.2799473329942,"1",1
"1244","1005","0","1",1.4716003749927,"1",1
"1245","1005","0","1",1.10200150001037,"1",1
"1246","1005","0","1",0.855182083992986,"1",1
"1247","1005","0","0",1.48285650000616,"1",-1
"1248","1005","0","0",0.972574292012723,"1",-1
"1249","1005","0","0",1.99170462500479,"1",-1
"1250","1005","-1.5","0",0.826570499993977,"1",-1
"1251","1005","0","1",1.79424187500263,"1",1
"1252","1005","0.5","1",0.974562500006868,"1",1
"1253","1005","0","0",1.41809829098929,"1",-1
"1254","1005","0","0",1.64636608300498,"1",-1
"1255","1005","1.5","1",1.18711429199902,"1",1
"1256","1005","-1.5","0",0.786553624988301,"1",-1
"1257","1005","0","1",1.88370645800023,"1",1
"1258","1005","0","0",1.13492837500235,"1",-1
"1259","1005","-0.5","0",1.40806320800039,"1",-1
"1260","1005","0","1",1.60579308398883,"1",1
"1261","1005","0.5","1",1.10964512500504,"1",1
"1262","1005","0","1",1.07208804099355,"1",1
"1263","1005","0.5","1",1.16598291600531,"1",1
"1264","1005","1.5","1",1.59386599999561,"1",1
"1265","1005","0","1",1.09409770900675,"1",1
"1266","1005","0","0",2.02708604100917,"1",-1
"1267","1005","-1.5","0",0.839118707997841,"1",-1
"1268","1005","-0.5","0",1.86292470800981,"1",-1
"1269","1005","0.5","1",2.283818625001,"1",1
"1270","1005","0","1",1.72957116700127,"1",1
"1271","1005","0","1",2.57056620898948,"1",1
"1272","1005","1.5","1",2.18325337499846,"1",1
"1273","1005","0","1",2.76602825000009,"1",1
"1274","1005","-0.5","0",1.04911462501332,"1",-1
"1275","1005","0","0",1.79459799999313,"1",-1
"1276","1005","0","0",1.02156891601044,"1",-1
"1277","1005","0","1",1.81813658299507,"1",1
"1278","1005","1.5","1",0.879355458004284,"1",1
"1279","1005","-1.5","0",0.710678500006907,"1",-1
"1280","1005","0.5","1",1.26026041699515,"1",1
"1281","1005","0","1",3.15563858300447,"1",1
"1282","1005","0","1",3.52030529099284,"1",1
"1283","1005","0","1",2.68342283299717,"1",1
"1284","1005","-0.5","1",1.75061445799656,"1",1
"1285","1005","0","0",1.22573408400058,"1",-1
"1286","1005","-0.5","1",0.912931332990411,"-1",1
"1287","1005","0","1",1.13850066700252,"-1",1
"1288","1005","0","0",2.32162374998734,"-1",-1
"1289","1005","0","0",0.764786499988986,"-1",-1
"1290","1005","0","1",2.51418616599403,"-1",1
"1291","1005","0","0",0.774662749987328,"-1",-1
"1292","1005","0","0",0.721570708003128,"-1",-1
"1293","1005","0","0",0.689137584005948,"-1",-1
"1294","1005","0","0",0.57176329199865,"-1",-1
"1295","1005","0","1",1.51790458300093,"-1",1
"1296","1005","-0.5","0",0.749272582994308,"-1",-1
"1297","1005","0","1",2.34198570800072,"-1",1
"1298","1005","0","1",1.18632524998975,"-1",1
"1299","1005","0","0",2.29404816699389,"-1",-1
"1300","1005","0","0",1.50484129099641,"-1",-1
"1301","1005","1.5","1",0.829352707994985,"-1",1
"1302","1005","1.5","1",0.798897458007559,"-1",1
"1303","1005","0","1",1.42947129199456,"-1",1
"1304","1005","0","0",1.27505158299755,"-1",-1
"1305","1005","0.5","1",0.958287040994037,"-1",1
"1306","1005","-1.5","0",0.689105708996067,"-1",-1
"1307","1005","0.5","1",1.61241187500127,"-1",1
"1308","1005","-0.5","0",0.661956250012736,"-1",-1
"1309","1005","-1.5","0",0.643570375003037,"-1",-1
"1310","1005","0","0",0.673982082997099,"-1",-1
"1311","1005","0","1",1.12498624999716,"0",0
"1312","1005","0","1",0.871773166989442,"0",0
"1313","1005","0","0",1.87435229199764,"0",0
"1314","1005","0","0",0.796683374996064,"0",0
"1315","1005","0","1",0.956486832990777,"0",0
"1316","1005","1.5","1",1.03934850000951,"0",0
"1317","1005","-1.5","0",0.65596641600132,"0",0
"1318","1005","-1.5","0",0.571167542002513,"0",0
"1319","1005","0","1",0.753454583988059,"0",0
"1320","1005","0","0",1.55221779200656,"0",0
"1321","1005","0.5","1",0.840014415996848,"0",0
"1322","1005","0.5","1",0.898967333007022,"0",0
"1323","1005","-0.5","1",1.92688283399912,"0",0
"1324","1005","0","0",0.706841041013831,"0",0
"1325","1005","-0.5","0",1.1495399580017,"0",0
"1326","1005","0","0",0.72038979199715,"0",0
"1327","1005","-0.5","0",0.95130270899972,"0",0
"1328","1005","1.5","1",0.878354624990607,"0",0
"1329","1005","0","1",0.784985209000297,"0",0
"1330","1005","0","1",1.34232208300091,"0",0
"1331","1005","0","0",1.11693629200454,"0",0
"1332","1005","0","1",1.1593173329893,"0",0
"1333","1005","0","0",2.87888833400211,"0",0
"1334","1005","0","1",1.15166229200258,"0",0
"1335","1005","0","1",1.09988049999811,"0",0
"1336","1005","0","0",0.819625709002139,"0",0
"1337","1005","-0.5","1",3.30595045800146,"0",0
"1338","1005","0","1",0.770614250010112,"0",0
"1339","1005","0","1",0.704411124999751,"0",0
"1340","1005","0","1",0.98083079198841,"0",0
"1341","1005","0.5","1",0.777368417009711,"0",0
"1342","1005","0","1",1.17819891699764,"0",0
"1343","1005","-0.5","1",0.767350249996525,"0",0
"1344","1005","0","1",0.801466541000991,"0",0
"1345","1005","0","0",0.779149082998629,"0",0
"1346","1005","0","1",0.870414749995689,"0",0
"1347","1005","1.5","1",2.21421079199354,"0",0
"1348","1005","-1.5","0",0.818095249996986,"0",0
"1349","1005","0","1",0.810242292005569,"0",0
"1350","1005","1.5","1",0.6905558330036,"0",0
"1351","1005","0.5","1",0.76351566700032,"0",0
"1352","1005","0","0",2.36404983300599,"0",0
"1353","1005","0","1",0.824682000005851,"0",0
"1354","1005","0.5","1",0.71897491600248,"0",0
"1355","1005","0","0",3.839688166001,"0",0
"1356","1005","0","1",3.00284808300785,"0",0
"1357","1005","0","1",1.01054220899823,"0",0
"1358","1005","-1.5","0",0.78647337500297,"0",0
"1359","1005","0","1",1.37698712499696,"0",0
"1360","1005","0","1",1.21944579199771,"0",0
"1361","1005","0","1",0.781566707999445,"1",1
"1362","1005","1.5","1",1.48776275001001,"1",1
"1363","1005","0","1",1.47518279199721,"1",1
"1364","1005","0","1",1.00174087499909,"1",1
"1365","1005","0.5","0",2.96592966699973,"1",-1
"1366","1005","0","0",3.99712237500353,"1",-1
"1367","1005","0.5","1",0.657211042009294,"1",1
"1368","1005","-1.5","0",0.989903082998353,"1",-1
"1369","1005","1.5","1",0.692532333006966,"1",1
"1370","1005","0","1",1.48015908300295,"1",1
"1371","1005","-1.5","0",0.796772917005001,"1",-1
"1372","1005","0","0",1.26329870900372,"1",-1
"1373","1005","0","1",1.24593408299552,"1",1
"1374","1005","0","1",1.78790529200342,"1",1
"1375","1005","-0.5","1",1.09471824999491,"1",1
"1376","1005","0","1",0.781328083001426,"1",1
"1377","1005","0","0",3.5244808330026,"1",-1
"1378","1005","0","1",1.83734183399065,"1",1
"1379","1005","0.5","1",1.18524904199876,"1",1
"1380","1005","0","0",0.922241666994523,"1",-1
"1381","1005","0","1",0.774765416994342,"1",1
"1382","1005","0","1",0.927832375004073,"1",1
"1383","1005","0","1",0.809336791993701,"1",1
"1384","1005","-0.5","0",0.773320624997723,"1",-1
"1385","1005","0","1",1.57780512500904,"1",1
"1386","1005","0","1",3.15395950000675,"-1",1
"1387","1005","0.5","1",1.59742095800175,"-1",1
"1388","1005","0","1",0.948973999998998,"-1",1
"1389","1005","0","0",0.992483709007502,"-1",-1
"1390","1005","-0.5","0",0.758141750004143,"-1",-1
"1391","1005","0","0",1.06843266700162,"-1",-1
"1392","1005","0","1",1.53684133299976,"-1",1
"1393","1005","0","1",1.70394712500274,"-1",1
"1394","1005","0","0",0.736657415996888,"-1",-1
"1395","1005","0","1",2.44417950000206,"-1",1
"1396","1005","0","0",0.731421708012931,"-1",-1
"1397","1005","0","1",0.860651165989111,"-1",1
"1398","1005","-1.5","0",0.65889687500021,"-1",-1
"1399","1005","0","0",1.91848120900977,"-1",-1
"1400","1005","0","1",1.24016975000268,"-1",1
"1401","1005","1.5","1",1.51506120899285,"-1",1
"1402","1005","1.5","1",0.83406995900441,"-1",1
"1403","1005","0","1",1.83479866701236,"-1",1
"1404","1005","0.5","1",0.783022957999492,"-1",1
"1405","1005","0","1",0.820940082994639,"-1",1
"1406","1005","-1.5","0",0.624122541994439,"-1",-1
"1407","1005","0","1",0.80421058300999,"-1",1
"1408","1005","-0.5","0",1.28959033299179,"-1",-1
"1409","1005","0","0",3.0291147090029,"-1",-1
"1410","1005","-0.5","0",1.95691695899586,"-1",-1
"1411","1005","-0.5","0",1.79589958400175,"1",-1
"1412","1005","0","0",1.78314866698929,"1",-1
"1413","1005","0","1",1.42233441599819,"1",1
"1414","1005","-0.5","0",3.02280691699707,"1",-1
"1415","1005","0","0",3.03903383298893,"1",-1
"1416","1005","0","1",0.655044666011236,"1",1
"1417","1005","0","1",0.643764957989333,"1",1
"1418","1005","0","0",1.97485754199442,"1",-1
"1419","1005","0","1",1.12945745899924,"1",1
"1420","1005","-0.5","0",0.978185208005016,"1",-1
"1421","1005","0","0",2.29465283299214,"1",-1
"1422","1005","-1.5","0",0.853960916996584,"1",-1
"1423","1005","0","1",1.58274729200639,"1",1
"1424","1005","0","1",1.19845641600841,"1",1
"1425","1005","0","1",3.64196254199487,"1",1
"1426","1005","-1.5","0",1.41135779199249,"1",-1
"1427","1005","0","0",2.91723445800017,"1",-1
"1428","1005","1.5","1",0.978722583997296,"1",1
"1429","1005","0","1",1.13370366599702,"1",1
"1430","1005","0","1",0.823625333010568,"1",1
"1431","1005","0","1",0.697650458008866,"1",1
"1432","1005","0.5","1",1.11468429099477,"1",1
"1433","1005","1.5","1",0.765650291999918,"1",1
"1434","1005","0.5","1",0.848040124998079,"1",1
"1435","1005","0","1",2.98069949999626,"1",1
"1436","1005","0.5","1",1.24907449999591,"-1",1
"1437","1005","0","1",2.16218862500682,"-1",1
"1438","1005","0","1",1.47823079199588,"-1",1
"1439","1005","0","1",2.29890079199686,"-1",1
"1440","1005","-0.5","0",3.19398041699606,"-1",-1
"1441","1005","0.5","1",0.685645582998404,"-1",1
"1442","1005","0","1",3.84957654199388,"-1",1
"1443","1005","0","1",1.02049129200168,"-1",1
"1444","1005","-1.5","0",0.721321750010247,"-1",-1
"1445","1005","1.5","1",0.930496000000858,"-1",1
"1446","1005","0","1",1.48169395899458,"-1",1
"1447","1005","0","1",2.12827741699584,"-1",1
"1448","1005","-1.5","0",0.900767208004254,"-1",-1
"1449","1005","0","1",1.821250375011,"-1",1
"1450","1005","0","1",0.91099508300249,"-1",1
"1451","1005","0.5","1",0.820162083997275,"-1",1
"1452","1005","0","1",1.64645441700122,"-1",1
"1453","1005","0","0",0.741378666993114,"-1",-1
"1454","1005","0","0",0.715063375013415,"-1",-1
"1455","1005","0","1",1.07434641699365,"-1",1
"1456","1005","0","0",3.04994095800794,"-1",-1
"1457","1005","1.5","1",0.722120292004547,"-1",1
"1458","1005","-0.5","0",2.60917383400374,"-1",-1
"1459","1005","0","0",1.28863129099773,"-1",-1
"1460","1005","0","1",1.54064583299623,"-1",1
"1461","1005","-0.5","1",0.814143666008022,"0",0
"1462","1005","0","1",1.95709974999772,"0",0
"1463","1005","0","0",0.849111458999687,"0",0
"1464","1005","0","0",2.1270805420063,"0",0
"1465","1005","1.5","1",0.502196499990532,"0",0
"1466","1005","-0.5","0",2.59741304200725,"0",0
"1467","1005","0","0",3.12045204099559,"0",0
"1468","1005","0","1",0.872640417001094,"0",0
"1469","1005","1.5","1",1.15509583300445,"0",0
"1470","1005","-1.5","0",0.82271491701249,"0",0
"1471","1005","-1.5","0",0.744440082999063,"0",0
"1472","1005","0","1",1.66126533399802,"0",0
"1473","1005","0","1",2.30072504200507,"0",0
"1474","1005","0","0",3.59230416599894,"0",0
"1475","1005","0","1",0.979830541997217,"0",0
"1476","1005","0","1",0.96963291701104,"0",0
"1477","1005","0.5","1",1.50686574999418,"0",0
"1478","1005","-0.5","1",1.90817891700135,"0",0
"1479","1005","0","0",1.16980375000276,"0",0
"1480","1005","0","1",3.5360123749997,"0",0
"1481","1005","0","1",2.62366391600517,"0",0
"1482","1005","0","1",0.880804083994008,"0",0
"1483","1005","0","1",1.28671154100448,"0",0
"1484","1005","0","0",1.83464320799976,"0",0
"1485","1005","0.5","1",2.72016187499685,"0",0
"1486","1006","1.5","1",0.375318958002026,"-1",1
"1487","1006","0","0",1.03184358400176,"-1",-1
"1488","1006","0","1",1.18653812499542,"-1",1
"1489","1006","0","0",1.1522582500038,"-1",-1
"1490","1006","-1.5","0",1.12687854199612,"-1",-1
"1491","1006","0","1",0.831250292001641,"-1",1
"1492","1006","0","1",1.04558037499373,"-1",1
"1493","1006","0","0",2.19215120800072,"-1",-1
"1494","1006","0","1",0.942617583001265,"-1",1
"1495","1006","-0.5","0",1.39482770800532,"-1",-1
"1496","1006","0","1",1.20936204100144,"-1",1
"1497","1006","0","1",1.04323141700297,"-1",1
"1498","1006","0.5","1",2.10656329200719,"-1",1
"1499","1006","0","0",2.02359087500372,"-1",-1
"1500","1006","-0.5","0",1.87697387499793,"-1",-1
"1501","1006","0","1",1.00225520900858,"-1",1
"1502","1006","0","1",1.0291612919973,"-1",1
"1503","1006","-1.5","0",1.39223650000349,"-1",-1
"1504","1006","0.5","1",0.836702540997067,"-1",1
"1505","1006","0","1",0.960513666999759,"-1",1
"1506","1006","0","1",0.950367083001765,"-1",1
"1507","1006","1.5","1",0.816753582999809,"-1",1
"1508","1006","0","1",1.09949312498793,"-1",1
"1509","1006","0","1",0.943536624996341,"-1",1
"1510","1006","-0.5","1",0.830279249988962,"-1",1
"1511","1006","0","0",1.06082274999062,"0",0
"1512","1006","0","1",0.992636833005236,"0",0
"1513","1006","0.5","1",0.763224540991359,"0",0
"1514","1006","1.5","1",0.661710041997139,"0",0
"1515","1006","0","1",0.665572625002824,"0",0
"1516","1006","0","0",1.30064733399195,"0",0
"1517","1006","0","0",0.986551082998631,"0",0
"1518","1006","1.5","1",0.748643666011048,"0",0
"1519","1006","-1.5","0",0.943966082995758,"0",0
"1520","1006","-0.5","0",1.74112745899765,"0",0
"1521","1006","-1.5","0",0.76942116698774,"0",0
"1522","1006","0","1",1.73007849999703,"0",0
"1523","1006","0","1",0.892517125001177,"0",0
"1524","1006","0","1",0.753184209010215,"0",0
"1525","1006","0.5","1",0.740513166994788,"0",0
"1526","1006","0","1",0.771493500011275,"0",0
"1527","1006","0","0",1.8629257499997,"0",0
"1528","1006","0","1",0.999780250000185,"0",0
"1529","1006","0.5","1",0.829807125002844,"0",0
"1530","1006","0","1",0.910284291006974,"0",0
"1531","1006","0","1",0.906971083008102,"0",0
"1532","1006","0","0",1.010231207998,"0",0
"1533","1006","0","0",1.90921145900211,"0",0
"1534","1006","-0.5","0",1.04947529200581,"0",0
"1535","1006","0","0",1.15567516699957,"0",0
"1536","1006","0","0",1.37796833399625,"1",-1
"1537","1006","0","1",1.53041470800235,"1",1
"1538","1006","-1.5","0",0.966007916009403,"1",-1
"1539","1006","-0.5","1",1.61978570900101,"1",1
"1540","1006","0","1",1.13644295799895,"1",1
"1541","1006","0","1",0.782455916996696,"1",1
"1542","1006","1.5","1",0.708926084000268,"1",1
"1543","1006","0","1",1.01311979199818,"1",1
"1544","1006","0","1",1.1530292499956,"1",1
"1545","1006","0","1",1.76404424999782,"1",1
"1546","1006","0","1",0.717352625011699,"1",1
"1547","1006","0","1",0.932579459011322,"1",1
"1548","1006","-1.5","0",0.858446541999001,"1",-1
"1549","1006","0","1",0.820537541003432,"1",1
"1550","1006","1.5","1",0.90929395800049,"1",1
"1551","1006","0","1",1.87108574999729,"1",1
"1552","1006","0.5","1",1.17839366600674,"1",1
"1553","1006","-0.5","1",1.19779295900662,"1",1
"1554","1006","-0.5","0",1.02984220800863,"1",-1
"1555","1006","0","1",0.842284375001327,"1",1
"1556","1006","0","1",1.91075429199554,"1",1
"1557","1006","0","1",0.880455916005303,"1",1
"1558","1006","0.5","1",0.748693708010251,"1",1
"1559","1006","0","0",0.673805584010552,"1",-1
"1560","1006","0","1",2.13819133299694,"1",1
"1561","1006","0","1",1.01662508299341,"-1",1
"1562","1006","0","0",1.26888904100633,"-1",-1
"1563","1006","0","0",0.835555208002916,"-1",-1
"1564","1006","0","1",1.30607366700133,"-1",1
"1565","1006","-0.5","0",1.47664195799734,"-1",-1
"1566","1006","-0.5","0",2.15738741599489,"-1",-1
"1567","1006","1.5","1",0.771172415988985,"-1",1
"1568","1006","0.5","1",0.723813999997219,"-1",1
"1569","1006","0","0",1.09804716700455,"-1",-1
"1570","1006","0.5","1",0.752239042005385,"-1",1
"1571","1006","1.5","1",0.775993207993452,"-1",1
"1572","1006","0","0",0.88861475000158,"-1",-1
"1573","1006","0.5","1",0.946488917004899,"-1",1
"1574","1006","0","1",0.72583854100958,"-1",1
"1575","1006","0","0",1.12343316599436,"-1",-1
"1576","1006","0","0",2.1442900839902,"-1",-1
